time_s,delta_w_mps,delta_q_rads,w_gust_mps,delta_w_aero_mps,delta_e_rad,delta_w_dot,delta_q_dot,perturbation_az_mps2,delta_alpha_rad,delta_CL,delta_Cm,delta_Lift_N,delta_PitchMom_Nm,total_thrust_N,propulsion_model_status
9.120000000000001,-1.8482705390692981e-10,-4.8910615858524215e-12,0.0,-1.8482705390692981e-10,0.0,2.1595256554419534e-10,2.063646933693642e-10,4.2332222952145885e-10,-4.359367161291132e-12,-1.7388461158997275e-11,8.01284470501433e-12,-1.0125616665638159e-08,1.3013170347544948e-09,nan,MODEL_NOT_IDENTIFIED
9.14,-1.7898644585412166e-10,-9.744942968538435e-13,0.0,-1.7898644585412166e-10,0.0,3.6407724545365e-10,1.85070247195798e-10,4.053935428134843e-10,-4.221609433679429e-12,-1.6652019151673764e-11,7.186011938797533e-12,-9.696773112752944e-09,1.1670361890396426e-09,nan,MODEL_NOT_IDENTIFIED
9.16,-1.7042525027003656e-10,2.504854410431762e-12,0.0,-1.7042525027003656e-10,0.0,4.880498027295377e-10,1.627378453545462e-10,3.8184978698946326e-10,-4.019683394705478e-12,-1.568493154055139e-11,6.318876844502899e-12,-9.133620436804615e-09,1.0262100890488487e-09,nan,MODEL_NOT_IDENTIFIED
9.18,-1.5962267094520204e-10,5.5317621344537885e-12,0.0,-1.5962267094520204e-10,0.0,5.883254711727279e-10,1.3991251206319772e-10,3.5379159036003923e-10,-3.7648916390048236e-12,-1.4532407934990258e-11,5.432601929847751e-12,-8.462485014221646e-09,8.822756080530301e-10,nan,MODEL_NOT_IDENTIFIED
9.200000000000001,-1.470447311015428e-10,8.101372755702392e-12,0.0,-1.470447311015428e-10,0.0,6.657566826759414e-10,1.1708521682844032e-10,3.222772730189532e-10,-3.468225881735576e-12,-1.3237920084311465e-11,4.546250835747375e-12,-7.708681233976426e-09,7.383287552200647e-10,nan,MODEL_NOT_IDENTIFIED
9.22,-1.3313695405315523e-10,1.021808246966223e-11,0.0,-1.3313695405315523e-10,0.0,7.215306557097428e-10,9.46898373104395e-11,2.8830766494739385e-10,-3.140194323207195e-12,-1.1842578263480562e-11,3.676670408700161e-12,-6.896148355645402e-09,5.971055237130959e-10,nan,MODEL_NOT_IDENTIFIED
9.24,-1.1831828498005585e-10,1.1894379674837336e-11,0.0,-1.1831828498005585e-10,0.0,7.571078860708233e-10,7.310156015964593e-11,2.528137828185659e-10,-2.7906782866434163e-12,-1.0384625083282953e-11,2.8384286075772257e-12,-6.047155745883011e-09,4.609718065125185e-10,nan,MODEL_NOT_IDENTIFIED
9.26,-1.0297622486709868e-10,1.3149666123870806e-11,0.0,-1.0297622486709868e-10,0.0,7.741626033947183e-10,5.263658288308498e-11,2.166472669680035e-10,-2.42881744631071e-12,-8.899042677571172e-12,2.0438029275185544e-12,-5.1820741364232416e-09,3.3192151641184764e-10,nan,MODEL_NOT_IDENTIFIED
9.28,-8.746312800115575e-11,1.4009083912534998e-11,0.0,-8.746312800115575e-11,0.0,7.745260958426364e-10,3.355297101622494e-11,1.8057343902582955e-10,-2.062922499560253e-12,-7.417267537300527e-12,1.3028136826857522e-12,-4.3192095667606565e-09,2.1158199126575661e-10,nan,MODEL_NOT_IDENTIFIED
9.3,-7.209359797146793e-11,1.45023699109499e-11,0.0,-7.209359797146793e-11,0.0,7.601336458812515e-10,1.6052519885622308e-11,1.452668071551692e-10,-1.7004137483812305e-12,-5.9670058828818536e-12,6.232962958320714e-13,-3.4746958721190022e-09,1.012257340964155e-10,nan,MODEL_NOT_IDENTIFIED
9.32,-5.714290381964283e-11,1.4662756206189342e-11,0.0,-5.714290381964283e-11,0.0,7.329756650286021e-10,2.8346870051181473e-13,1.1130881948057228e-10,-1.3477837424038963e-12,-4.572141383597379e-12,1.1006682581442791e-14,-2.6624409467914773e-09,1.7875279088341528e-12,nan,MODEL_NOT_IDENTIFIED
9.34,-4.284632772322863e-11,1.4525932090654062e-11,0.0,-4.284632772322863e-11,0.0,6.950534672668143e-10,-1.3656083762999222e-11,7.918764678553234e-11,-1.0105818932363429e-12,-3.2527262316443625e-12,-5.302461224591674e-13,-1.894121546394267e-09,-8.61140253144839e-11,nan,MODEL_NOT_IDENTIFIED
9.36,-2.939934821182942e-11,1.4129080153830389e-11,0.0,-2.939934821182942e-11,0.0,6.483399815382801e-10,-2.5714208409951768e-11,4.929976248182857e-11,-6.93418795835749e-13,-2.025046041244125e-12,-9.98445787102384e-13,-1.1792210797961449e-09,-1.62151465411792e-10,nan,MODEL_NOT_IDENTIFIED
9.38,-1.695855821280543e-11,1.3509996166111644e-11,0.0,-1.695855821280543e-11,0.0,5.94745574957889e-10,-3.5880760026595526e-11,2.195308070586067e-11,-3.9998788171441055e-13,-9.017487496598383e-13,-1.3931983872667509e-12,-5.251046705216649e-10,-2.2626081758556558e-10,nan,MODEL_NOT_IDENTIFIED
9.4,-5.643214981845257e-12,1.2706299724191731e-11,0.0,-5.643214981845257e-12,0.0,5.360890413146773e-10,-4.418270804428544e-11,-2.6285883756920473e-12,-1.3310197590635283e-13,1.079723758551072e-13,-1.7155511072438316e-12,6.287427497983762e-11,-2.7861214862323236e-10,nan,MODEL_NOT_IDENTIFIED
9.42,4.462681051571913e-12,1.1754740092375016e-11,0.0,4.462681051571913e-12,0.0,4.740737049612811e-10,-5.067930554911494e-11,-2.43000039584053e-11,1.0525767097567397e-13,9.9815139751075e-13,-1.9678046592795423e-12,5.812416828061452e-10,-3.1957910311019225e-10,nan,MODEL_NOT_IDENTIFIED
9.44,1.3307879560017152e-11,1.0690599349733553e-11,0.0,1.3307879560017152e-11,0.0,4.1026849881926844e-10,-5.545720713314453e-11,-4.298811141894284e-11,3.1388225865229306e-13,1.7657875102659664e-12,-2.153323716748094e-12,1.0282501296943884e-09,-3.497081170425785e-10,nan,MODEL_NOT_IDENTIFIED
9.46,2.087104312329429e-11,9.547192859015527e-12,0.0,2.087104312329429e-11,0.0,3.460937971736842e-10,-5.862563428602547e-11,-5.868503056114132e-11,4.922685185438046e-13,2.4105570257449614e-12,-2.276349193251211e-12,1.403711126025937e-09,-3.696879312254379e-10,nan,MODEL_NOT_IDENTIFIED
9.48,2.7157671914562027e-11,8.355465222540205e-12,0.0,2.7157671914562027e-11,0.0,2.82811719124381e-10,-6.031167463812223e-11,-7.144062163200735e-11,6.405461788136055e-13,2.9345080125536115e-12,-2.3418157189788366e-12,1.7088172993380074e-09,-3.8031994872631874e-10,nan,MODEL_NOT_IDENTIFIED
9.5,3.219687639651925e-11,7.143678289844406e-12,0.0,3.219687639651925e-11,0.0,2.215205666943848e-10,-6.065578878032097e-11,-8.135481946138556e-11,7.594018445471368e-13,3.341745412001399e-12,-2.355177176974476e-12,1.9459590314910007e-09,-3.824899012886093e-10,nan,MODEL_NOT_IDENTIFIED
9.52,3.603807702215682e-11,5.9371864328647424e-12,0.0,3.603807702215682e-11,0.0,1.63153022146464e-10,-5.980758586373564e-11,-8.856990833447685e-11,8.500011562462102e-13,3.638113719355081e-12,-2.322242675737999e-12,2.118539678200768e-09,-3.7714121064652676e-10,nan,MODEL_NOT_IDENTIFIED
9.540000000000001,3.874770212948541e-11,4.758293203311814e-12,0.0,3.874770212948541e-11,0.0,1.0847770133267843e-10,-5.792191695492623e-11,-9.326289124751081e-11,9.139109057261012e-13,3.830883541992028e-12,-2.249024859818686e-12,2.230793046159945e-09,-3.65250353577539e-10,nan,MODEL_NOT_IDENTIFIED
9.56,4.040594697037225e-11,3.6261826256952373e-12,0.0,4.040594697037225e-11,0.0,5.810364306062338e-11,-5.515532338706011e-11,-9.563808752516308e-11,9.530225939337306e-13,3.92844753778228e-12,-2.141602004390967e-12,2.2876063324367964e-09,-3.4780446552699684e-10,nan,MODEL_NOT_IDENTIFIED
9.58,4.1103648328554955e-11,2.556917746633631e-12,0.0,4.1103648328554955e-11,0.0,1.2487307557688998e-11,-5.1662866270311366e-11,-9.592007285040476e-11,9.694787150748568e-13,3.940030418466139e-12,-2.005994909696036e-12,2.294351254176343e-09,-3.2578134778834295e-10,nan,MODEL_NOT_IDENTIFIED
9.6,4.093932064967574e-11,1.5634986420798668e-12,0.0,4.093932064967574e-11,0.0,-2.805834087442037e-11,-4.7595353039568154e-11,-9.43470559817571e-11,9.656028501954762e-13,3.875416890483336e-12,-1.8480592118719866e-12,2.2567256236052434e-09,-3.0013197836456524e-10,nan,MODEL_NOT_IDENTIFIED
9.620000000000001,4.00163911943676e-11,6.559718619886619e-13,0.0,4.00163911943676e-11,0.0,-6.335308207377213e-11,-4.309696752744418e-11,-9.116476716737159e-11,9.438344549599789e-13,3.7447006143543745e-12,-1.6733933620920512e-12,2.1806071625212553e-09,-2.717655674236093e-10,nan,MODEL_NOT_IDENTIFIED
9.64,3.844066357981322e-11,-1.5841675194112015e-13,0.0,3.844066357981322e-11,0.0,-9.33374175720238e-11,-3.8303301629891566e-11,-8.662091481658481e-11,9.066690342446383e-13,3.5580565059096306e-12,-1.4872621989668649e-12,2.0719209091644774e-09,-2.4153714516030277e-10,nan,MODEL_NOT_IDENTIFIED
9.66,3.6318031319554506e-11,-8.750338254056651e-13,0.0,3.6318031319554506e-11,0.0,-1.180596537317699e-10,-3.333977922756006e-11,-8.096024961304465e-11,8.566042132388967e-13,3.3255379888992782e-12,-1.2945357516740823e-12,1.9365211547307007e-09,-2.1023762318743015e-10,nan,MODEL_NOT_IDENTIFIED
9.68,3.375245570761261e-11,-1.491642485349545e-12,0.0,3.375245570761261e-11,0.0,-1.37662439922756e-10,-2.8320456660813e-11,-7.442025915450129e-11,7.960920434234282e-13,3.0569001472316007e-12,-1.0996426641257604e-12,1.7800884617086482e-09,-1.785862304400055e-10,nan,MODEL_NOT_IDENTIFIED
9.700000000000001,3.0844215701933335e-11,-2.008165997343842e-12,0.0,3.0844215701933335e-11,0.0,-1.5236908088235185e-10,-2.334717873002487e-11,-6.72275015400868e-11,7.274977239776642e-13,2.7614491227349335e-12,-9.065374236718903e-13,1.608041965462178e-09,-1.4722519098971775e-10,nan,MODEL_NOT_IDENTIFIED
9.72,2.7688431404274675e-11,-2.426437869991868e-12,0.0,2.7688431404274675e-11,0.0,-1.6246990955979337e-10,-1.8509064885741483e-11,-5.959457320799655e-11,6.530647762866901e-13,2.4479175655048795e-12,-7.186804106021445e-13,1.4254668467059423e-09,-1.167164840066937e-10,nan,MODEL_NOT_IDENTIFIED
9.74,2.437385735031063e-11,-2.749944748314851e-12,0.0,2.437385735031063e-11,0.0,-1.6830897228093785e-10,-1.3882296948702072e-11,-5.171769482420424e-11,5.748865822448453e-13,2.1243654714285766e-12,-5.390296556191702e-13,1.2370565873952177e-09,-8.754050514121632e-11,nan,MODEL_NOT_IDENTIFIED
9.76,2.0981937138714022e-11,-2.983567819436296e-12,0.0,2.0981937138714022e-11,0.0,-1.7027124283346106e-10,-9.530177306442304e-12,-4.377488916670321e-11,4.948840865517647e-13,1.7981053366252384e-12,-3.7004309952911025e-13,1.0470693867976153e-09,-6.009643350622292e-11,nan,MODEL_NOT_IDENTIFIED
9.78,1.7586106949044862e-11,-3.1333278161812796e-12,0.0,1.7586106949044862e-11,0.0,-1.687705468210128e-10,-5.50342500831613e-12,-3.5924716735460085e-11,4.147893693486262e-13,1.4756502211298624e-12,-2.1369009018611467e-13,8.592979180330648e-10,-3.4704098825651454e-11,nan,MODEL_NOT_IDENTIFIED
9.8,1.4251332218838201e-11,-3.206138044096142e-12,0.0,1.4251332218838201e-11,0.0,-1.6423834304021478e-10,-1.8406764522150214e-12,-2.8305528210800653e-11,3.361347181930285e-13,1.1626830427374447e-12,-7.147082343866324e-14,6.770514473217509e-10,-1.1607138719468912e-11,nan,MODEL_NOT_IDENTIFIED
9.82,1.1033859151261692e-11,-3.2095691900224117e-12,0.0,1.1033859151261692e-11,0.0,-1.5711347527729525e-10,1.4308426547951393e-12,-2.1035187820865838e-11,2.602467670698418e-13,8.640452139941229e-13,5.555756560383558e-14,5.031492170977308e-10,9.02276397351349e-12,nan,MODEL_NOT_IDENTIFIED
9.84,7.981160776299877e-12,-3.1516290092492773e-12,0.0,7.981160776299877e-12,0.0,-1.478329762912968e-10,4.294506756533426e-12,-1.4211218078428904e-11,1.8824522417971635e-13,5.837425874330901e-13,1.6674953046907986e-13,3.3992390802775833e-10,2.7080770004307624e-11,nan,MODEL_NOT_IDENTIFIED
9.86,5.132055951928034e-12,-3.040559345251915e-12,0.0,5.132055951928034e-12,0.0,-1.3682397624805512e-10,6.743372851321063e-12,-7.911314107054905e-12,1.2104567872411967e-13,3.24966582129791e-13,2.6183548437199333e-13,1.8923394138798151e-10,4.25230974342039e-11,nan,MODEL_NOT_IDENTIFIED
9.88,2.516978921350302e-12,-2.8846523212085845e-12,0.0,2.516978921350302e-12,0.0,-1.2449674080647963e-10,8.779185727771425e-12,-2.1941747806208502e-12,5.936595873524924e-14,9.012832374053947e-14,3.408831749489269e-13,5.2483359428331624e-11,5.536074874190912e-11,nan,MODEL_NOT_IDENTIFIED
9.9,1.583767868574573e-13,-2.6920869642756433e-12,0.0,1.583767868574573e-13,0.0,-1.1123883966625495e-10,1.041133390948903e-11,2.89940197727521e-12,3.735505972436636e-15,-1.1909636477905352e-13,4.0425714508957796e-13,-6.935197571521314e-11,6.565292710553614e-11,nan,MODEL_NOT_IDENTIFIED
9.92,-1.9287875348466163e-12,-2.4707869887119118e-12,0.0,-1.9287875348466163e-12,0.0,-9.741042481659474e-11,1.1655781878063312e-11,7.34521127897651e-12,-4.549276127482957e-14,-3.0171323904604286e-13,4.525772726891598e-13,-1.7569309748537018e-10,7.350030309767254e-11,nan,MODEL_NOT_IDENTIFIED
9.94,-3.736448704278815e-12,-2.228299977501995e-12,0.0,-3.736448704278815e-12,0.0,-8.3340579060398e-11,1.2534001619134433e-11,1.1134170329738787e-11,-8.812861232687294e-14,-4.573492125258416e-13,4.866772841164318e-13,-2.663227508186929e-10,7.903827711180297e-11,nan,MODEL_NOT_IDENTIFIED
9.96,-5.262789575402319e-12,-1.971697767736026e-12,0.0,-5.262789575402319e-12,0.0,-6.932467964373296e-11,1.3071923867682319e-11,1.427073136945339e-11,-1.241291876206981e-13,-5.861871662367907e-13,5.075640325742773e-13,-3.413474306528417e-10,8.243036601024592e-11,nan,MODEL_NOT_IDENTIFIED
9.98,-6.51154867730016e-12,-1.7074974648564309e-12,0.0,-6.51154867730016e-12,0.0,-5.5622708956230634e-11,1.3298926683499394e-11,1.6771222159563568e-11,-1.5358266483685332e-13,-6.888977822878599e-13,5.163782259377106e-13,-4.011576873578486e-10,8.386182517284243e-11,nan,MODEL_NOT_IDENTIFIED
10.0,-7.491302736172646e-12,-1.4416021858904417e-12,0.0,-7.491302736172646e-12,0.0,-4.245843419296721e-11,1.3246876227112169e-11,1.866215397171625e-11,-1.7669133632247439e-13,-7.665700425117057e-13,5.14357181460352e-13,-4.463876548281679e-10,8.353359971693945e-11,nan,MODEL_NOT_IDENTIFIED
